,,,,VAR ETAT SYSTEME,,,VAR STATS,
HS,TYPE EVT TRAITE, ECHEANCIER, ETAT GUICHET(0=LIBRE/1=OCCUPE),NB CLIENT DANS LA QUEUE,QUEUE,NB CLIENTS RECUS, ATTENTE GLOBALE AVANT SERVICE
6261.973,AccFA,,1,1,,1094,18066.617,
6266.7036,DepCl,AccSrv 6266.7036,0,1,,1094,18066.617,
6266.7036,AccSrv,DepCl 6271.864,0,2,,1094,18075.828,
6268.316,ArrCl,AccFA 6268.316  |   ArrCl 6270.245,1,1,,1095,18075.828,
6268.316,AccFA,,1,1,,1095,18075.828,
6270.245,ArrCl,AccFA 6270.245  |   ArrCl 6276.834,1,1,,1096,18075.828,
6270.245,AccFA,,1,2,,1096,18075.828,
6271.864,DepCl,AccSrv 6271.864,0,1,,1096,18075.828,
6271.864,AccSrv,DepCl 6277.024,0,3,,1096,18085.719,
6276.834,ArrCl,AccFA 6276.834  |   ArrCl 6296.8774,1,2,,1097,18085.719,
6276.834,AccFA,,1,2,,1097,18085.719,
6277.024,DepCl,AccSrv 6277.024,0,2,,1097,18085.719,
6277.024,AccSrv,DepCl 6282.184,0,3,,1097,18094.426,
6282.184,DepCl,AccSrv 6282.184,0,2,,1097,18094.426,
6282.184,AccSrv,DepCl 6287.344,0,2,,1097,18106.365,
6287.344,DepCl,AccSrv 6287.344,0,1,,1097,18106.365,
6287.344,AccSrv,DepCl 6292.5044,0,1,,1097,18116.875,
6292.5044,DepCl,,0,0,,1097,18116.875,
6296.8774,ArrCl,AccFA 6296.8774  |   ArrCl 6297.4316,1,2,,1098,18116.875,
6296.8774,AccFA,AccSrv 6296.8774,0,0,,1098,18116.875,
6296.8774,AccSrv,DepCl 6302.0376,1,1,,1098,18116.875,
6297.4316,ArrCl,AccFA 6297.4316  |   ArrCl 6301.8545,0,0,,1099,18116.875,
6297.4316,AccFA,,1,0,,1099,18116.875,
6301.8545,ArrCl,AccFA 6301.8545  |   ArrCl 6307.074,1,0,,1100,18116.875,
6301.8545,AccFA,,1,1,,1100,18116.875,
6302.0376,DepCl,AccSrv 6302.0376,0,0,,1100,18116.875,
6302.0376,AccSrv,DepCl 6307.1978,0,2,,1100,18121.48,
6307.074,ArrCl,AccFA 6307.074  |   ArrCl 6310.0684,1,1,,1101,18121.48,
6307.074,AccFA,,1,1,,1101,18121.48,
6307.1978,DepCl,AccSrv 6307.1978,0,1,,1101,18121.48,
6307.1978,AccSrv,DepCl 6312.358,0,2,,1101,18126.824,
6310.0684,ArrCl,AccFA 6310.0684  |   ArrCl 6320.8325,1,1,,1102,18126.824,
6310.0684,AccFA,,1,1,,1102,18126.824,
6312.358,DepCl,AccSrv 6312.358,0,1,,1102,18126.824,
6312.358,AccSrv,DepCl 6317.518,0,2,,1102,18132.107,
6317.518,DepCl,AccSrv 6317.518,0,1,,1102,18132.107,
6317.518,AccSrv,DepCl 6322.678,0,1,,1102,18139.557,
6320.8325,ArrCl,AccFA 6320.8325  |   ArrCl 6332.155,1,1,,1103,18139.557,
6320.8325,AccFA,,1,0,,1103,18139.557,
6322.678,DepCl,AccSrv 6322.678,0,0,,1103,18139.557,
6322.678,AccSrv,DepCl 6327.8384,0,1,,1103,18141.402,
6327.8384,DepCl,,0,0,,1103,18141.402,
6332.155,ArrCl,AccFA 6332.155  |   ArrCl 6333.998,1,0,,1104,18141.402,
6332.155,AccFA,AccSrv 6332.155,0,0,,1104,18141.402,
6332.155,AccSrv,DepCl 6337.315,1,1,,1104,18141.402,
6333.998,ArrCl,AccFA 6333.998  |   ArrCl 6339.827,0,0,,1105,18141.402,
6333.998,AccFA,,1,0,,1105,18141.402,
6337.315,DepCl,AccSrv 6337.315,0,0,,1105,18141.402,
6337.315,AccSrv,DepCl 6342.475,0,1,,1105,18144.719,
6339.827,ArrCl,AccFA 6339.827  |   ArrCl 6362.5386,1,0,,1106,18144.719,
6339.827,AccFA,,1,0,,1106,18144.719,
6342.475,DepCl,AccSrv 6342.475,0,0,,1106,18144.719,
6342.475,AccSrv,DepCl 6347.6353,0,1,,1106,18147.367,
6347.6353,DepCl,,0,0,,1106,18147.367,
6362.5386,ArrCl,AccFA 6362.5386  |   ArrCl 6365.961,1,0,,1107,18147.367,
6362.5386,AccFA,AccSrv 6362.5386,0,0,,1107,18147.367,
6362.5386,AccSrv,DepCl 6367.6987,1,1,,1107,18147.367,
6365.961,ArrCl,AccFA 6365.961  |   ArrCl 6371.7036,0,0,,1108,18147.367,
6365.961,AccFA,,1,0,,1108,18147.367,
6367.6987,DepCl,AccSrv 6367.6987,0,0,,1108,18147.367,
6367.6987,AccSrv,DepCl 6372.859,0,1,,1108,18149.105,
6371.7036,ArrCl,AccFA 6371.7036  |   ArrCl 6372.1577,1,0,,1109,18149.105,
6371.7036,AccFA,,1,0,,1109,18149.105,
6372.1577,ArrCl,AccFA 6372.1577  |   ArrCl 6382.7686,1,0,,1110,18149.105,
6372.1577,AccFA,,1,1,,1110,18149.105,
6372.859,DepCl,AccSrv 6372.859,0,0,,1110,18149.105,
6372.859,AccSrv,DepCl 6378.019,0,2,,1110,18150.262,
6378.019,DepCl,AccSrv 6378.019,0,1,,1110,18150.262,
6378.019,AccSrv,DepCl 6383.179,0,1,,1110,18156.123,
6382.7686,ArrCl,AccFA 6382.7686  |   ArrCl 6391.9062,1,1,,1111,18156.123,
6382.7686,AccFA,,1,0,,1111,18156.123,
6383.179,DepCl,AccSrv 6383.179,0,0,,1111,18156.123,
6383.179,AccSrv,DepCl 6388.3394,0,1,,1111,18156.533,
6388.3394,DepCl,,0,0,,1111,18156.533,
6391.9062,ArrCl,AccFA 6391.9062  |   ArrCl 6398.706,1,0,,1112,18156.533,
6391.9062,AccFA,AccSrv 6391.9062,0,0,,1112,18156.533,
6391.9062,AccSrv,DepCl 6397.0664,1,1,,1112,18156.533,
6397.0664,DepCl,,0,0,,1112,18156.533,
6398.706,ArrCl,AccFA 6398.706  |   ArrCl 6412.657,0,0,,1113,18156.533,
6398.706,AccFA,AccSrv 6398.706,0,0,,1113,18156.533,
6398.706,AccSrv,DepCl 6403.866,1,1,,1113,18156.533,
6403.866,DepCl,,0,0,,1113,18156.533,
6412.657,ArrCl,AccFA 6412.657  |   ArrCl 6420.361,0,0,,1114,18156.533,
6412.657,AccFA,AccSrv 6412.657,0,0,,1114,18156.533,
6412.657,AccSrv,DepCl 6417.8174,1,1,,1114,18156.533,
6417.8174,DepCl,,0,0,,1114,18156.533,
6420.361,ArrCl,AccFA 6420.361  |   ArrCl 6433.626,0,0,,1115,18156.533,
6420.361,AccFA,AccSrv 6420.361,0,0,,1115,18156.533,
6420.361,AccSrv,DepCl 6425.521,1,1,,1115,18156.533,
6425.521,DepCl,,0,0,,1115,18156.533,
6433.626,ArrCl,AccFA 6433.626  |   ArrCl 6435.842,0,0,,1116,18156.533,
6433.626,AccFA,AccSrv 6433.626,0,0,,1116,18156.533,
6433.626,AccSrv,DepCl 6438.786,1,1,,1116,18156.533,
6435.842,ArrCl,AccFA 6435.842  |   ArrCl 6448.4985,0,0,,1117,18156.533,
6435.842,AccFA,,1,0,,1117,18156.533,
6438.786,DepCl,AccSrv 6438.786,0,0,,1117,18156.533,
6438.786,AccSrv,DepCl 6443.9463,0,1,,1117,18159.477,
6443.9463,DepCl,,0,0,,1117,18159.477,
6448.4985,ArrCl,AccFA 6448.4985  |   ArrCl 6448.9717,1,0,,1118,18159.477,
6448.4985,AccFA,AccSrv 6448.4985,0,0,,1118,18159.477,
6448.4985,AccSrv,DepCl 6453.6587,1,1,,1118,18159.477,
6448.9717,ArrCl,AccFA 6448.9717  |   ArrCl 6457.9976,0,0,,1119,18159.477,
6448.9717,AccFA,,1,0,,1119,18159.477,
6453.6587,DepCl,AccSrv 6453.6587,0,0,,1119,18159.477,
6453.6587,AccSrv,DepCl 6458.819,0,1,,1119,18164.164,
6457.9976,ArrCl,AccFA 6457.9976  |   ArrCl 6461.164,1,0,,1120,18164.164,
6457.9976,AccFA,,1,0,,1120,18164.164,
6458.819,DepCl,AccSrv 6458.819,0,0,,1120,18164.164,
6458.819,AccSrv,DepCl 6463.979,0,1,,1120,18164.984,
6461.164,ArrCl,AccFA 6461.164  |   ArrCl 6465.9097,1,0,,1121,18164.984,
6461.164,AccFA,,1,0,,1121,18164.984,
6463.979,DepCl,AccSrv 6463.979,0,0,,1121,18164.984,
6463.979,AccSrv,DepCl 6469.139,0,1,,1121,18167.799,
6465.9097,ArrCl,AccFA 6465.9097  |   ArrCl 6469.3276,1,0,,1122,18167.799,
6465.9097,AccFA,,1,0,,1122,18167.799,
6469.139,DepCl,AccSrv 6469.139,0,0,,1122,18167.799,
6469.139,AccSrv,DepCl 6474.2993,0,1,,1122,18171.027,
6469.3276,ArrCl,AccFA 6469.3276  |   ArrCl 6483.627,1,0,,1123,18171.027,
6469.3276,AccFA,,1,0,,1123,18171.027,
6474.2993,DepCl,AccSrv 6474.2993,0,0,,1123,18171.027,
6474.2993,AccSrv,DepCl 6479.4595,0,1,,1123,18176.0,
6479.4595,DepCl,,0,0,,1123,18176.0,
6483.627,ArrCl,AccFA 6483.627  |   ArrCl 6489.1665,1,0,,1124,18176.0,
6483.627,AccFA,AccSrv 6483.627,0,0,,1124,18176.0,
6483.627,AccSrv,DepCl 6488.787,1,1,,1124,18176.0,
6488.787,DepCl,,0,0,,1124,18176.0,
6489.1665,ArrCl,AccFA 6489.1665  |   ArrCl 6497.831,0,0,,1125,18176.0,
6489.1665,AccFA,AccSrv 6489.1665,0,0,,1125,18176.0,
6489.1665,AccSrv,DepCl 6494.3267,1,1,,1125,18176.0,
6494.3267,DepCl,,0,0,,1125,18176.0,
6497.831,ArrCl,AccFA 6497.831  |   ArrCl 6512.672,0,0,,1126,18176.0,
6497.831,AccFA,AccSrv 6497.831,0,0,,1126,18176.0,
6497.831,AccSrv,DepCl 6502.991,1,1,,1126,18176.0,
6502.991,DepCl,,0,0,,1126,18176.0,
6512.672,ArrCl,AccFA 6512.672  |   ArrCl 6534.5234,0,0,,1127,18176.0,
6512.672,AccFA,AccSrv 6512.672,0,0,,1127,18176.0,
6512.672,AccSrv,DepCl 6517.832,1,1,,1127,18176.0,
6517.832,DepCl,,0,0,,1127,18176.0,
6534.5234,ArrCl,AccFA 6534.5234  |   ArrCl 6536.218,0,0,,1128,18176.0,
6534.5234,AccFA,AccSrv 6534.5234,0,0,,1128,18176.0,
6534.5234,AccSrv,DepCl 6539.6836,1,1,,1128,18176.0,
6536.218,ArrCl,AccFA 6536.218  |   ArrCl 6546.876,0,0,,1129,18176.0,
6536.218,AccFA,,1,0,,1129,18176.0,
6539.6836,DepCl,AccSrv 6539.6836,0,0,,1129,18176.0,
6539.6836,AccSrv,DepCl 6544.8438,0,1,,1129,18179.465,
6544.8438,DepCl,,0,0,,1129,18179.465,
6546.876,ArrCl,AccFA 6546.876  |   ArrCl 6554.312,1,0,,1130,18179.465,
6546.876,AccFA,AccSrv 6546.876,0,0,,1130,18179.465,
6546.876,AccSrv,DepCl 6552.036,1,1,,1130,18179.465,
6552.036,DepCl,,0,0,,1130,18179.465,
6554.312,ArrCl,AccFA 6554.312  |   ArrCl 6555.8765,0,0,,1131,18179.465,
6554.312,AccFA,AccSrv 6554.312,0,0,,1131,18179.465,
6554.312,AccSrv,DepCl 6559.472,1,1,,1131,18179.465,
6555.8765,ArrCl,AccFA 6555.8765  |   ArrCl 6555.982,0,0,,1132,18179.465,
6555.8765,AccFA,,1,0,,1132,18179.465,
6555.982,ArrCl,AccFA 6555.982  |   ArrCl 6558.2446,1,0,,1133,18179.465,
6555.982,AccFA,,1,1,,1133,18179.465,
6558.2446,ArrCl,AccFA 6558.2446  |   ArrCl 6570.5024,1,1,,1134,18179.465,
6558.2446,AccFA,,1,2,,1134,18179.465,
6559.472,DepCl,AccSrv 6559.472,0,0,,1134,18179.465,
6559.472,AccSrv,DepCl 6564.6323,0,3,,1134,18183.06,
6564.6323,DepCl,AccSrv 6564.6323,0,2,,1134,18183.06,
6564.6323,AccSrv,DepCl 6569.7925,0,2,,1134,18191.71,
6569.7925,DepCl,AccSrv 6569.7925,0,1,,1134,18191.71,
6569.7925,AccSrv,DepCl 6574.9526,0,1,,1134,18203.258,
6570.5024,ArrCl,AccFA 6570.5024  |   ArrCl 6572.995,1,2,,1135,18203.258,
6570.5024,AccFA,,1,0,,1135,18203.258,
6572.995,ArrCl,AccFA 6572.995  |   ArrCl 6581.615,1,0,,1136,18203.258,
6572.995,AccFA,,1,1,,1136,18203.258,
6574.9526,DepCl,AccSrv 6574.9526,0,0,,1136,18203.258,
6574.9526,AccSrv,DepCl 6580.113,0,2,,1136,18207.707,
6580.113,DepCl,AccSrv 6580.113,0,1,,1136,18207.707,
6580.113,AccSrv,DepCl 6585.273,0,1,,1136,18214.824,
6581.615,ArrCl,AccFA 6581.615  |   ArrCl 6585.138,1,1,,1137,18214.824,
6581.615,AccFA,,1,0,,1137,18214.824,
6585.138,ArrCl,AccFA 6585.138  |   ArrCl 6587.4004,1,0,,1138,18214.824,
6585.138,AccFA,,1,1,,1138,18214.824,
6585.273,DepCl,AccSrv 6585.273,0,0,,1138,18214.824,
6585.273,AccSrv,DepCl 6590.433,0,2,,1138,18218.482,
6587.4004,ArrCl,AccFA 6587.4004  |   ArrCl 6610.8257,1,1,,1139,18218.482,
6587.4004,AccFA,,1,1,,1139,18218.482,
6590.433,DepCl,AccSrv 6590.433,0,1,,1139,18218.482,
6590.433,AccSrv,DepCl 6595.5933,0,2,,1139,18223.777,
6595.5933,DepCl,AccSrv 6595.5933,0,1,,1139,18223.777,
6595.5933,AccSrv,DepCl 6600.7534,0,1,,1139,18231.97,
6600.7534,DepCl,,0,0,,1139,18231.97,
6610.8257,ArrCl,AccFA 6610.8257  |   ArrCl 6613.7905,1,1,,1140,18231.97,
6610.8257,AccFA,AccSrv 6610.8257,0,0,,1140,18231.97,
6610.8257,AccSrv,DepCl 6615.986,1,1,,1140,18231.97,
6613.7905,ArrCl,AccFA 6613.7905  |   ArrCl 6624.4873,0,0,,1141,18231.97,
6613.7905,AccFA,,1,0,,1141,18231.97,
6615.986,DepCl,AccSrv 6615.986,0,0,,1141,18231.97,
6615.986,AccSrv,DepCl 6621.146,0,1,,1141,18234.166,
6621.146,DepCl,,0,0,,1141,18234.166,
6624.4873,ArrCl,AccFA 6624.4873  |   ArrCl 6627.5054,1,0,,1142,18234.166,
6624.4873,AccFA,AccSrv 6624.4873,0,0,,1142,18234.166,
6624.4873,AccSrv,DepCl 6629.6475,1,1,,1142,18234.166,
6627.5054,ArrCl,AccFA 6627.5054  |   ArrCl 6629.4146,0,0,,1143,18234.166,
6627.5054,AccFA,,1,0,,1143,18234.166,
6629.4146,ArrCl,AccFA 6629.4146  |   ArrCl 6630.187,1,0,,1144,18234.166,
6629.4146,AccFA,,1,1,,1144,18234.166,
6629.6475,DepCl,AccSrv 6629.6475,0,0,,1144,18234.166,
6629.6475,AccSrv,DepCl 6634.8076,0,2,,1144,18236.309,
6630.187,ArrCl,AccFA 6630.187  |   ArrCl 6636.854,1,1,,1145,18236.309,
6630.187,AccFA,,1,1,,1145,18236.309,
6634.8076,DepCl,AccSrv 6634.8076,0,1,,1145,18236.309,
6634.8076,AccSrv,DepCl 6639.968,0,2,,1145,18241.701,
6636.854,ArrCl,AccFA 6636.854  |   ArrCl 6638.7197,1,1,,1146,18241.701,
6636.854,AccFA,,1,1,,1146,18241.701,
6638.7197,ArrCl,AccFA 6638.7197  |   ArrCl 6640.508,1,1,,1147,18241.701,
6638.7197,AccFA,,1,2,,1147,18241.701,
6639.968,DepCl,AccSrv 6639.968,0,1,,1147,18241.701,
6639.968,AccSrv,DepCl 6645.128,0,3,,1147,18251.482,
6640.508,ArrCl,AccFA 6640.508  |   ArrCl 6641.514,1,2,,1148,18251.482,
6640.508,AccFA,,1,2,,1148,18251.482,
6641.514,ArrCl,AccFA 6641.514  |   ArrCl 6651.966,1,2,,1149,18251.482,
6641.514,AccFA,,1,3,,1149,18251.482,
6645.128,DepCl,AccSrv 6645.128,0,2,,1149,18251.482,
6645.128,AccSrv,DepCl 6650.288,0,4,,1149,18259.756,
6650.288,DepCl,AccSrv 6650.288,0,3,,1149,18259.756,
6650.288,AccSrv,DepCl 6655.448,0,3,,1149,18271.324,
6651.966,ArrCl,AccFA 6651.966  |   ArrCl 6667.3926,1,3,,1150,18271.324,
6651.966,AccFA,,1,2,,1150,18271.324,
6655.448,DepCl,AccSrv 6655.448,0,2,,1150,18271.324,
6655.448,AccSrv,DepCl 6660.6084,0,3,,1150,18286.266,
6660.6084,DepCl,AccSrv 6660.6084,0,2,,1150,18286.266,
6660.6084,AccSrv,DepCl 6665.7686,0,2,,1150,18305.36,
6665.7686,DepCl,AccSrv 6665.7686,0,1,,1150,18305.36,
6665.7686,AccSrv,DepCl 6670.9287,0,1,,1150,18319.162,
6667.3926,ArrCl,AccFA 6667.3926  |   ArrCl 6667.8525,1,2,,1151,18319.162,
6667.3926,AccFA,,1,0,,1151,18319.162,
6667.8525,ArrCl,AccFA 6667.8525  |   ArrCl 6670.5503,1,0,,1152,18319.162,
6667.8525,AccFA,,1,1,,1152,18319.162,
6670.5503,ArrCl,AccFA 6670.5503  |   ArrCl 6671.8345,1,1,,1153,18319.162,
6670.5503,AccFA,,1,2,,1153,18319.162,
6670.9287,DepCl,AccSrv 6670.9287,0,0,,1153,18319.162,
6670.9287,AccSrv,DepCl 6676.089,0,3,,1153,18322.7,
6671.8345,ArrCl,AccFA 6671.8345  |   ArrCl 6679.492,1,2,,1154,18322.7,
6671.8345,AccFA,,1,2,,1154,18322.7,
6676.089,DepCl,AccSrv 6676.089,0,2,,1154,18322.7,
6676.089,AccSrv,DepCl 6681.249,0,3,,1154,18330.936,
6679.492,ArrCl,AccFA 6679.492  |   ArrCl 6680.979,1,2,,1155,18330.936,
6679.492,AccFA,,1,2,,1155,18330.936,
6680.979,ArrCl,AccFA 6680.979  |   ArrCl 6683.3135,1,2,,1156,18330.936,
6680.979,AccFA,,1,3,,1156,18330.936,
6681.249,DepCl,AccSrv 6681.249,0,2,,1156,18330.936,
6681.249,AccSrv,DepCl 6686.409,0,4,,1156,18341.635,
6683.3135,ArrCl,AccFA 6683.3135  |   ArrCl 6687.0767,1,3,,1157,18341.635,
6683.3135,AccFA,,1,3,,1157,18341.635,
6686.409,DepCl,AccSrv 6686.409,0,3,,1157,18341.635,
6686.409,AccSrv,DepCl 6691.5693,0,4,,1157,18356.209,
6687.0767,ArrCl,AccFA 6687.0767  |   ArrCl 6695.321,1,3,,1158,18356.209,
6687.0767,AccFA,,1,3,,1158,18356.209,
6691.5693,DepCl,AccSrv 6691.5693,0,3,,1158,18356.209,
6691.5693,AccSrv,DepCl 6696.7295,0,4,,1158,18368.285,
6695.321,ArrCl,AccFA 6695.321  |   ArrCl 6701.662,1,3,,1159,18368.285,
6695.321,AccFA,,1,3,,1159,18368.285,
6696.7295,DepCl,AccSrv 6696.7295,0,3,,1159,18368.285,
6696.7295,AccSrv,DepCl 6701.8896,0,4,,1159,18384.035,
6701.662,ArrCl,AccFA 6701.662  |   ArrCl 6703.1313,1,3,,1160,18384.035,
6701.662,AccFA,,1,3,,1160,18384.035,
6701.8896,DepCl,AccSrv 6701.8896,0,3,,1160,18384.035,
6701.8896,AccSrv,DepCl 6707.05,0,4,,1160,18402.611,
6703.1313,ArrCl,AccFA 6703.1313  |   ArrCl 6708.9814,1,3,,1161,18402.611,
6703.1313,AccFA,,1,3,,1161,18402.611,
6707.05,DepCl,AccSrv 6707.05,0,3,,1161,18402.611,
6707.05,AccSrv,DepCl 6712.21,0,4,,1161,18422.584,
6708.9814,ArrCl,AccFA 6708.9814  |   ArrCl 6709.443,1,3,,1162,18422.584,
6708.9814,AccFA,,1,3,,1162,18422.584,
6709.443,ArrCl,AccFA 6709.443  |   ArrCl 6715.103,1,3,,1163,18422.584,
6709.443,AccFA,,1,4,,1163,18422.584,
6712.21,DepCl,AccSrv 6712.21,0,3,,1163,18422.584,
6712.21,AccSrv,DepCl 6717.37,0,5,,1163,18439.473,
6715.103,ArrCl,AccFA 6715.103  |   ArrCl 6724.0366,1,4,,1164,18439.473,
6715.103,AccFA,,1,4,,1164,18439.473,
6717.37,DepCl,AccSrv 6717.37,0,4,,1164,18439.473,
6717.37,AccSrv,DepCl 6722.5303,0,5,,1164,18455.18,
6722.5303,DepCl,AccSrv 6722.5303,0,4,,1164,18455.18,
6722.5303,AccSrv,DepCl 6727.6904,0,4,,1164,18474.578,
6724.0366,ArrCl,AccFA 6724.0366  |   ArrCl 6738.2524,1,4,,1165,18474.578,
6724.0366,AccFA,,1,3,,1165,18474.578,
6727.6904,DepCl,AccSrv 6727.6904,0,3,,1165,18474.578,
6727.6904,AccSrv,DepCl 6732.8506,0,4,,1165,18493.287,
6732.8506,DepCl,AccSrv 6732.8506,0,3,,1165,18493.287,
6732.8506,AccSrv,DepCl 6738.0107,0,3,,1165,18516.695,
6738.0107,DepCl,AccSrv 6738.0107,0,2,,1165,18516.695,
6738.0107,AccSrv,DepCl 6743.171,0,2,,1165,18539.604,
6738.2524,ArrCl,AccFA 6738.2524  |   ArrCl 6738.321,1,3,,1166,18539.604,
6738.2524,AccFA,,1,1,,1166,18539.604,
6738.321,ArrCl,AccFA 6738.321  |   ArrCl 6739.374,1,1,,1167,18539.604,
6738.321,AccFA,,1,2,,1167,18539.604,
6739.374,ArrCl,AccFA 6739.374  |   ArrCl 6741.9873,1,2,,1168,18539.604,
6739.374,AccFA,,1,3,,1168,18539.604,
6741.9873,ArrCl,AccFA 6741.9873  |   ArrCl 6746.4316,1,3,,1169,18539.604,
6741.9873,AccFA,,1,4,,1169,18539.604,
6743.171,DepCl,AccSrv 6743.171,0,1,,1169,18539.604,
6743.171,AccSrv,DepCl 6748.331,0,5,,1169,18558.738,
6746.4316,ArrCl,AccFA 6746.4316  |   ArrCl 6752.9624,1,4,,1170,18558.738,
6746.4316,AccFA,,1,4,,1170,18558.738,
6748.331,DepCl,AccSrv 6748.331,0,4,,1170,18558.738,
6748.331,AccSrv,DepCl 6753.491,0,5,,1170,18568.816,
6752.9624,ArrCl,AccFA 6752.9624  |   ArrCl 6756.848,1,4,,1171,18568.816,
6752.9624,AccFA,,1,4,,1171,18568.816,
6753.491,DepCl,AccSrv 6753.491,0,4,,1171,18568.816,
6753.491,AccSrv,DepCl 6758.6514,0,5,,1171,18583.986,
6756.848,ArrCl,AccFA 6756.848  |   ArrCl 6761.628,1,4,,1172,18583.986,
6756.848,AccFA,,1,4,,1172,18583.986,
6758.6514,DepCl,AccSrv 6758.6514,0,4,,1172,18583.986,
6758.6514,AccSrv,DepCl 6763.8115,0,5,,1172,18603.264,
6761.628,ArrCl,AccFA 6761.628  |   ArrCl 6784.172,1,4,,1173,18603.264,
6761.628,AccFA,,1,4,,1173,18603.264,
6763.8115,DepCl,AccSrv 6763.8115,0,4,,1173,18603.264,
6763.8115,AccSrv,DepCl 6768.9717,0,5,,1173,18625.088,
6768.9717,DepCl,AccSrv 6768.9717,0,4,,1173,18625.088,
6768.9717,AccSrv,DepCl 6774.132,0,4,,1173,18647.629,
6774.132,DepCl,AccSrv 6774.132,0,3,,1173,18647.629,
6774.132,AccSrv,DepCl 6779.292,0,3,,1173,18668.799,
6779.292,DepCl,AccSrv 6779.292,0,2,,1173,18668.799,
6779.292,AccSrv,DepCl 6784.452,0,2,,1173,18691.242,
6784.172,ArrCl,AccFA 6784.172  |   ArrCl 6792.205,1,4,,1174,18691.242,
6784.172,AccFA,,1,1,,1174,18691.242,
6784.452,DepCl,AccSrv 6784.452,0,1,,1174,18691.242,
6784.452,AccSrv,DepCl 6789.6123,0,2,,1174,18714.066,
6789.6123,DepCl,AccSrv 6789.6123,0,1,,1174,18714.066,
6789.6123,AccSrv,DepCl 6794.7725,0,1,,1174,18719.508,
6792.205,ArrCl,AccFA 6792.205  |   ArrCl 6797.632,1,1,,1175,18719.508,
6792.205,AccFA,,1,0,,1175,18719.508,
6794.7725,DepCl,AccSrv 6794.7725,0,0,,1175,18719.508,
6794.7725,AccSrv,DepCl 6799.9326,0,1,,1175,18722.074,
6797.632,ArrCl,AccFA 6797.632  |   ArrCl 6811.851,1,0,,1176,18722.074,
6797.632,AccFA,,1,0,,1176,18722.074,
6799.9326,DepCl,AccSrv 6799.9326,0,0,,1176,18722.074,
6799.9326,AccSrv,DepCl 6805.093,0,1,,1176,18724.375,
6805.093,DepCl,,0,0,,1176,18724.375,
6811.851,ArrCl,AccFA 6811.851  |   ArrCl 6814.2856,1,0,,1177,18724.375,
6811.851,AccFA,AccSrv 6811.851,0,0,,1177,18724.375,
6811.851,AccSrv,DepCl 6817.011,1,1,,1177,18724.375,
6814.2856,ArrCl,AccFA 6814.2856  |   ArrCl 6815.8843,0,0,,1178,18724.375,
6814.2856,AccFA,,1,0,,1178,18724.375,
6815.8843,ArrCl,AccFA 6815.8843  |   ArrCl 6824.349,1,0,,1179,18724.375,
6815.8843,AccFA,,1,1,,1179,18724.375,
6817.011,DepCl,AccSrv 6817.011,0,0,,1179,18724.375,
6817.011,AccSrv,DepCl 6822.1714,0,2,,1179,18727.102,
6822.1714,DepCl,AccSrv 6822.1714,0,1,,1179,18727.102,
6822.1714,AccSrv,DepCl 6827.3315,0,1,,1179,18733.389,
6824.349,ArrCl,AccFA 6824.349  |   ArrCl 6829.7993,1,1,,1180,18733.389,
6824.349,AccFA,,1,0,,1180,18733.389,
6827.3315,DepCl,AccSrv 6827.3315,0,0,,1180,18733.389,
6827.3315,AccSrv,DepCl 6832.4917,0,1,,1180,18736.371,
6829.7993,ArrCl,AccFA 6829.7993  |   ArrCl 6833.6963,1,0,,1181,18736.371,
6829.7993,AccFA,,1,0,,1181,18736.371,
6832.4917,DepCl,AccSrv 6832.4917,0,0,,1181,18736.371,
6832.4917,AccSrv,DepCl 6837.652,0,1,,1181,18739.062,
6833.6963,ArrCl,AccFA 6833.6963  |   ArrCl 6833.8477,1,0,,1182,18739.062,
6833.6963,AccFA,,1,0,,1182,18739.062,
6833.8477,ArrCl,AccFA 6833.8477  |   ArrCl 6843.1367,1,0,,1183,18739.062,
6833.8477,AccFA,,1,1,,1183,18739.062,
6837.652,DepCl,AccSrv 6837.652,0,0,,1183,18739.062,
6837.652,AccSrv,DepCl 6842.812,0,2,,1183,18743.018,
6842.812,DepCl,AccSrv 6842.812,0,1,,1183,18743.018,
6842.812,AccSrv,DepCl 6847.972,0,1,,1183,18751.982,
6843.1367,ArrCl,AccFA 6843.1367  |   ArrCl 6851.5293,1,1,,1184,18751.982,
6843.1367,AccFA,,1,0,,1184,18751.982,
6847.972,DepCl,AccSrv 6847.972,0,0,,1184,18751.982,
6847.972,AccSrv,DepCl 6853.1323,0,1,,1184,18756.818,
6851.5293,ArrCl,AccFA 6851.5293  |   ArrCl 6852.28,1,0,,1185,18756.818,
6851.5293,AccFA,,1,0,,1185,18756.818,
6852.28,ArrCl,AccFA 6852.28  |   ArrCl 6852.7666,1,0,,1186,18756.818,
6852.28,AccFA,,1,1,,1186,18756.818,
6852.7666,ArrCl,AccFA 6852.7666  |   ArrCl 6857.081,1,1,,1187,18756.818,
6852.7666,AccFA,,1,2,,1187,18756.818,
6853.1323,DepCl,AccSrv 6853.1323,0,0,,1187,18756.818,
6853.1323,AccSrv,DepCl 6858.2925,0,3,,1187,18758.422,
6857.081,ArrCl,AccFA 6857.081  |   ArrCl 6859.482,1,2,,1188,18758.422,
6857.081,AccFA,,1,2,,1188,18758.422,
6858.2925,DepCl,AccSrv 6858.2925,0,2,,1188,18758.422,
6858.2925,AccSrv,DepCl 6863.4526,0,3,,1188,18764.434,
